任务,模型1,模型2,模型1均值,模型2均值,U统计量,p值,p值(校正),是否显著
reasoning,microsoft--phi-3-mini-4k-instruct:4bit,qwen--qwen2.5-3b-instruct:4bit,731.3263313687086,643.1952661739826,17.0,0.42063492063492064,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:4bit,qwen--qwen2.5-3b-instruct:8bit,731.3263313687086,996.9732024443863,4.0,0.09523809523809523,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:4bit,qwen--qwen2.5-7b-instruct:4bit,731.3263313687086,1267.8818632812258,2.0,0.031746031746031744,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:4bit,qwen3:4b,731.3263313687086,428.4106168381692,23.0,0.031746031746031744,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:4bit,qwen3:8b,731.3263313687086,791.1814830779552,8.0,0.42063492063492064,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:8bit,qwen--qwen2.5-3b-instruct:4bit,901.9001168470382,643.1952661739826,21.0,0.09523809523809523,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:8bit,qwen--qwen2.5-3b-instruct:8bit,901.9001168470382,996.9732024443863,8.0,0.42063492063492064,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:8bit,qwen--qwen2.5-7b-instruct:4bit,901.9001168470382,1267.8818632812258,4.0,0.09523809523809523,1.0,否
reasoning,microsoft--phi-3-mini-4k-instruct:8bit,qwen3:4b,901.9001168470382,428.4106168381692,25.0,0.007936507936507936,0.4365079365079365,否
reasoning,microsoft--phi-3-mini-4k-instruct:8bit,qwen3:8b,901.9001168470382,791.1814830779552,17.0,0.42063492063492064,1.0,否
reasoning,qwen--qwen2.5-3b-instruct:4bit,qwen--qwen2.5-3b-instruct:8bit,643.1952661739826,996.9732024443863,2.0,0.031746031746031744,1.0,否
reasoning,qwen--qwen2.5-3b-instruct:4bit,qwen--qwen2.5-7b-instruct:4bit,643.1952661739826,1267.8818632812258,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,qwen--qwen2.5-3b-instruct:4bit,qwen3:4b,643.1952661739826,428.4106168381692,21.0,0.09523809523809523,1.0,否
reasoning,qwen--qwen2.5-3b-instruct:4bit,qwen3:8b,643.1952661739826,791.1814830779552,7.0,0.30952380952380953,1.0,否
reasoning,qwen--qwen2.5-3b-instruct:8bit,qwen--qwen2.5-7b-instruct:4bit,996.9732024443863,1267.8818632812258,5.0,0.15079365079365079,1.0,否
reasoning,qwen--qwen2.5-3b-instruct:8bit,qwen3:4b,996.9732024443863,428.4106168381692,25.0,0.007936507936507936,0.4365079365079365,否
reasoning,qwen--qwen2.5-3b-instruct:8bit,qwen3:8b,996.9732024443863,791.1814830779552,21.0,0.09523809523809523,1.0,否
reasoning,qwen--qwen2.5-7b-instruct:4bit,qwen3:4b,1267.8818632812258,428.4106168381692,25.0,0.007936507936507936,0.4365079365079365,否
reasoning,qwen--qwen2.5-7b-instruct:4bit,qwen3:8b,1267.8818632812258,791.1814830779552,23.0,0.031746031746031744,1.0,否
reasoning,qwen3:4b,qwen3:8b,428.4106168381692,791.1814830779552,2.0,0.031746031746031744,1.0,否
