model,experiment_id,task_type,throughput_tps,latency_s,latency_per_token_ms,ttft_s,token_count,cpu_percent_avg,cpu_percent_peak,mem_used_avg_mb,mem_used_peak_mb,gpu_util_avg,gpu_util_peak,gpu_mem_avg_mb,gpu_mem_peak_mb,gpu_power_avg_w,gpu_power_peak_w,gpu_energy_j,gpu_temp_avg_c,cpu_energy_j,response_length,avg_response_length,temperature,max_tokens,norm_throughput,norm_latency,norm_energy,norm_gpu_util,efficiency_score,norm_quality,qe_ratio
deepseek_8b_ol_q4km,exp_20260303_203848_2759390320288,translation,40.13577697164652,7.449712514877319,24.915426471161602,6.833568096160889,299,7.305555555555554,14.2,9372.957465277777,9383.1015625,85.91666666666667,96,5692.6171875,5692.6171875,74.27325,92.102,556.5276129114627,57.0,25.146335118412964,77,77.0,0.2,300,0.6082269859210339,0.849327811316815,0.44520386042024185,0.94893001137186,0.6316502958895306,0.03935957304869913,0.1304601867331903
deepseek_8b_ol_q4km,exp_20260303_203858_2759390320288,translation,39.28973694419147,6.1084654331207275,25.451939304669697,,240,8.413333333333334,19.1,9371.597786458333,9403.328125,85.26666666666667,100,5692.6171875,5692.6171875,72.83679999999998,92.582,448.642308637023,56.4,23.834149662852287,406,406.0,0.2,240,0.592461545398301,0.884300332551147,0.5600087640871257,0.9384472242323996,0.6702773471508022,0.25883922615076715,0.7913491311105014
deepseek_8b_ol_q4km,exp_20260303_203906_2759390320288,translation,31.783603643369286,7.582525968551636,31.46276335498604,7.033127784729004,241,7.675675675675675,15.7,9431.653927364865,9473.03125,65.83783783783784,97,5692.6171875,5692.6171875,59.825378378378375,92.097,458.32915873968597,54.21621621621622,26.926065439581873,18,18.0,0.2,300,0.4525893239080427,0.8458647496691827,0.549700614146307,0.6251114134914404,0.5997053387078639,0.0,0.024372727562447728
gemma_2b_hf_4bit,exp_20260303_190201_2518223083168,code,16.832209122504466,20.912287712097168,59.40990827300332,,352,12.871717171717169,34.5,11440.69144570707,15179.4296875,25.727272727272727,43,2134.9930555555557,2560.6171875,28.9820202020202,45.04,592.8439809533357,38.77777777777778,120.32651312291624,1112,1112.0,0.1,1200,0.2073842165175174,0.9545399024287098,0.9686403529334054,0.079073254565576,0.6599077632156415,0.1853901494189264,0.5581104888631911
gemma_2b_hf_4bit,exp_20260303_190224_2518223083168,code,22.064024634509554,19.08083438873291,45.32264700411618,,421,10.406451612903227,21.3,10674.060231854839,10731.046875,36.1505376344086,73,2744.2300907258063,2752.6171875,27.355408602150526,41.01,522.869536408663,40.67741935483871,90.15407003939154,1329,1329.0,0.1,640,0.28700782285301496,0.9596804281247929,0.9747295520705,0.22484379072725516,0.6951261231997938,0.22541966426858512,0.7476633713185539
gemma_2b_hf_4bit,exp_20260303_190246_2518223083168,code,23.512101822227795,27.262556314468384,42.531289102134764,,641,11.169924812030075,31.2,10578.74647556391,10675.4375,33.08270676691729,49,2753.2788416353383,2758.6171875,32.206007518796994,46.448,881.2742751357553,41.80451127819549,137.39032173871996,2586,2586.0,0.1,640,0.3090462773194842,0.9367159598192664,0.9435410540411323,0.1819398297906584,0.6876956150859133,0.45729570190001845,1.4498583443864113
gemma_2b_hf_4bit,exp_20260303_190315_2518223083168,code,27.76264437171623,7.023826599121094,36.01962358523638,,195,11.522857142857143,19.3,10350.274665178571,10544.05859375,37.4,54,2758.6171875,2758.6171875,37.98260000000001,44.481,267.8857099246979,43.65714285714286,37.24230796158314,556,556.0,0.1,800,0.3737357767668837,0.9935220541000166,0.9969183283630795,0.24231766293224985,0.7466264254456823,0.08282604685482384,0.35245011581706553
gemma_2b_hf_4bit,exp_20260303_190324_2518223083168,code,25.845020516430306,18.2627055644989,38.69217280614174,,472,11.195505617977528,25.0,10285.57426264045,10345.23828125,37.20224719101124,100,3027.5610077247193,3030.6171875,39.45121348314606,47.32,722.9642353719473,44.53932584269663,92.79945039868358,1644,1644.0,0.1,800,0.3445512371739866,0.9619767532290308,0.9573172456750333,0.23955206757891342,0.7136086945408138,0.2835270245342188,0.9903361506487853
gemma_2b_hf_4bit,exp_20260303_190345_2518223083168,creative,22.86783172497193,3.1047980785369873,43.7295504019294,,71,9.58125,18.1,10298.402099609375,10307.8046875,38.75,92,3030.6171875,3030.6171875,26.198249999999998,41.611,81.30301888513564,43.0625,13.751435610651969,79,79.0,0.8,500,0.32037690988968615,0.9816689574729951,0.9844952485373235,0.17178971559896578,0.71800002575897,0.08662280701754387,0.330900053223248
gemma_2b_hf_4bit,exp_20260303_190350_2518223083168,creative,22.496227197260524,4.134026527404785,44.45189814413747,,93,9.60952380952381,18.9,10290.948474702382,10296.69140625,32.38095238095238,48,3030.6171875,3030.6171875,29.15247619047619,41.161,122.47863901484014,42.42857142857143,18.520091292858123,311,311.0,0.8,500,0.3145894669827946,0.974601180268368,0.9755923439290588,0.0693287369529828,0.7108938440523458,0.34100877192982454,1.1735257364320302
gemma_2b_hf_4bit,exp_20260303_190357_2518223083168,creative,2.2968278801771396,0.4353830814361572,435.3830814361572,,1,1.5999999999999999,4.8,10301.303385416666,10305.40234375,64.0,96,3030.6171875,3030.6171875,21.046000000000003,24.971,9.594089662194254,40.0,0.4702137279510499,0,0.0,0.8,500,0.0,1.0,1.0,0.5779948290721056,0.6,0.0,0.024390243902439022
gemma_2b_hf_4bit,exp_20260303_190359_2518223083168,creative,21.728624456650344,2.7153122425079346,46.02224139843957,,59,9.842857142857143,17.6,10299.57142857143,10316.4296875,28.071428571428573,43,3030.6171875,3030.6171875,26.798357142857146,43.459,74.74656730377676,41.857142857142854,12.736762699484826,98,98.0,0.8,500,0.30263466905873654,0.9843435814755083,0.9859128704896747,0.0,0.7121308032130496,0.1074561403508772,0.3943212041320511
gemma_2b_hf_4bit,exp_20260303_190404_2518223083168,creative,27.084094293992788,4.578332901000977,36.92203952420142,,124,11.713043478260872,18.1,10298.199898097826,10310.47265625,32.78260869565217,48,3030.6171875,3030.6171875,33.591913043478264,44.423,157.0245756593943,42.69565217391305,25.114851745963097,170,170.0,0.8,400,0.3860418226638993,0.9715501001484702,0.9681228953189153,0.07579031512683755,0.7363186277057754,0.18640350877192982,0.7176356473424277
gemma_2b_hf_4bit,exp_20260303_190411_2518223083168,math,27.881448134174207,5.810315132141113,35.86614279099452,,162,10.551724137931034,15.8,10326.089574353447,10332.91796875,43.96551724137931,99,3030.6171875,3030.6171875,37.822137931034476,45.656,223.95933579087256,43.03448275862069,28.51598989963532,459,459.0,0.0,400,0.3958099156299493,0.9363040607367569,0.8834953269196197,0.49063895999598456,0.7042637825488927,0.1656441717791411,0.5744957965512533
gemma_2b_hf_4bit,exp_20260303_190419_2518223083168,math,22.13271785365227,2.078371047973633,45.181979303774625,,46,8.445454545454545,13.8,10328.357599431818,10336.41796875,46.81818181818182,97,3030.6171875,3030.6171875,28.723454545454548,44.449,59.23873720276356,42.45454545454545,8.538221379518507,161,161.0,0.0,400,0.3094543214861044,0.9821687551023417,0.9723452831519921,0.5224736447443872,0.7101359400707419,0.058101768314687836,0.22710880500568803
gemma_2b_hf_4bit,exp_20260303_190423_2518223083168,math,1.593705887963073,0.6274683475494385,627.4683475494385,,1,6.824999999999999,14.5,10332.3349609375,10334.19921875,0.0,0,3030.6171875,3030.6171875,13.583,14.037,8.523508503675462,39.0,2.272177818417549,0,0.0,0.0,320,0.000923829555702389,1.0,0.9997009744793185,0.0,0.6002798241660765,0.0,0.024406901563113193
gemma_2b_hf_4bit,exp_20260303_190426_2518223083168,math,25.001892361453418,3.1197638511657715,39.996972450843224,,78,10.64375,17.3,10342.611328125,10368.46875,31.5,42,3030.6171875,3030.6171875,31.632687499999996,44.17,101.15949116981031,41.8125,15.80389435529709,223,223.0,0.0,600,0.3525541465314789,0.9693702882561853,0.9497333136282908,0.351528384279476,0.7167527391779344,0.08047636232407074,0.3085326767262433
gemma_2b_hf_4bit,exp_20260303_190432_2518223083168,math,26.137682006637743,4.17022442817688,38.25893970804477,,109,11.976190476190478,20.9,10326.84765625,10357.60546875,41.04761904761905,91,3030.6171875,3030.6171875,33.472333333333324,44.331,142.97504542303085,42.04761904761905,23.236207580566408,283,283.0,0.0,320,0.36961561660333864,0.9564603806527711,0.9271780886165039,0.45807629213742757,0.7129377874221179,0.10212919523637676,0.3774603113042503
gemma_2b_hf_4bit,exp_20260303_190438_2518223083168,multi_turn,29.238758829182903,18.537038564682007,34.201178163619936,,542,12.260439560439561,25.1,10303.134014423076,10338.12109375,41.505494505494504,99,3030.6171875,3030.6171875,42.338109890109884,48.31,787.8339101461173,44.05494505494506,103.14261044383048,422,251.0,0.2,300,0.35531640165216705,0.954521615052276,0.887523085913532,0.3759148522808229,0.6947399709506092,0.4695752009184845,1.5212052170538595
gemma_2b_hf_4bit,exp_20260303_190459_2518223083168,multi_turn,28.634955331182386,12.013289213180542,34.92235236389693,,344,11.049152542372882,22.0,10331.897643008475,10353.53515625,37.08474576271186,56,3030.6171875,3030.6171875,39.56338983050848,46.492,479.22706665611264,44.813559322033896,60.5403965127468,407,218.66666666666666,0.7,240,0.34561506738432474,0.9936123249625429,0.9676207195214083,0.31888130667612197,0.7266159402989152,0.452353616532721,1.631544191372
gemma_2b_hf_4bit,exp_20260303_190513_2518223083168,multi_turn,28.70690830389835,15.32732105255127,34.83482057398016,,440,11.634666666666666,27.3,10339.165625,10371.29296875,41.306666666666665,99,3030.6171875,3030.6171875,41.80093333333333,47.956,645.1268592519764,45.38666666666666,81.18667232215402,470,228.0,0.7,300,0.34677113859324293,0.973754441054662,0.9245621124837567,0.3733497083938772,0.7082034214988228,0.5246842709529277,1.7716710825826743
gemma_2b_hf_4bit,exp_20260303_190531_2518223083168,multi_turn,21.258646052922785,23.896159648895264,47.039684348219026,,508,9.7,19.5,10305.067441239316,10360.7109375,36.30769230769231,100,3030.6171875,3030.6171875,25.696649572649576,34.23,615.6211063858274,42.572649572649574,105.00477053046227,116,296.3333333333333,0.7,240,0.22709961954681962,0.9224094298058026,0.9322202089655799,0.30885628235495866,0.6472287394501426,0.1182548794489093,0.3535420067579544
gemma_2b_hf_4bit,exp_20260303_190557_2518223083168,multi_turn,27.665921097632758,13.04854440689087,36.145552373658916,,361,11.654687500000001,30.2,10362.40234375,10408.078125,37.734375,64,3030.6171875,3030.6171875,40.213453125,49.534,529.5125045144558,44.4375,69.28080561876297,97,174.33333333333334,0.2,450,0.33004555669454183,0.9874090117633451,0.9545693414902543,0.32726238890602916,0.7146117286538964,0.09644087256027555,0.3603422440410974
gemma_2b_hf_4bit,exp_20260303_190612_2518223083168,qa,26.41640209088768,3.747671604156494,37.855268728853474,,99,10.9,25.1,10387.116365131578,10403.27734375,45.36842105263158,95,3030.6171875,3030.6171875,36.21268421052632,45.23,139.45649500834944,44.10526315789474,19.216615800261497,371,371.0,0.0,300,0.3449535493252897,0.9778406571056333,0.9239214900245241,0.24219169159660892,0.708510063869163,0.1476510067114094,0.5229063654151094
gemma_2b_hf_4bit,exp_20260303_190618_2518223083168,qa,25.22501893836111,2.9335954189300537,39.64318133689262,,74,14.026666666666666,23.0,10252.240364583333,10451.3515625,43.46666666666667,96,3030.6171875,3030.6171875,32.269533333333335,44.576,95.82075430226325,43.733333333333334,19.6553081381321,314,314.0,0.0,200,0.3234020134277508,1.0,0.9734056422986662,0.20754256299058177,0.7213824980607002,0.09983221476510067,0.38054592679621996
gemma_2b_hf_4bit,exp_20260303_190623_2518223083168,qa,24.13234100839513,8.329071760177612,41.43816796108265,,201,11.792682926829269,20.5,9916.614519817073,9972.49609375,32.90243902439025,42,3030.6171875,3030.6171875,30.914390243902435,39.597,260.17839717793464,43.21951219512195,44.62836083292961,880,880.0,0.0,200,0.30363600651203265,0.8531338804722662,0.7870194713325245,0.015066981021640877,0.6135004081462503,0.5746644295302014,1.4745650223666735
gemma_2b_hf_4bit,exp_20260303_190634_2518223083168,qa,18.136219858464383,6.010072708129883,55.13828172596223,,109,8.943333333333332,14.4,9923.419140625,9937.78515625,33.46666666666667,50,3030.6171875,3030.6171875,19.08086666666667,22.522,116.15073667335508,40.86666666666667,24.89248878657818,284,284.0,0.0,300,0.19516912082989457,0.916257573436879,0.9503508728114732,0.025346960541915205,0.6380501822064635,0.07466442953020135,0.22762325851493556
gemma_2b_hf_4bit,exp_20260303_190642_2518223083168,qa,17.595147212434924,3.125861883163452,56.83385242115367,,55,7.8999999999999995,11.7,9929.057861328125,9937.546875,35.5625,100,3030.6171875,3030.6171875,22.71425,32.046,72.36951903665066,40.8125,11.716013163328169,236,236.0,0.0,200,0.1853813824945397,0.9947664621747284,1.0,0.06353212222178153,0.6725824916502343,0.034395973154362415,0.13157578387527455
gemma_2b_hf_4bit,exp_20260303_190647_2518223083168,reasoning,14.990069887832798,1.4676382541656494,66.71082973480225,,22,9.1875,12.3,9937.10009765625,9941.9140625,37.125,79,3030.6171875,3030.6171875,15.819,25.888,22.599244846105574,40.0,6.232578325867653,31,31.0,0.1,600,0.12813581122273326,0.9999541074072017,0.9992230982211948,0.12798271006102332,0.6510074861776122,0.010689990281827016,0.05763348673076628
gemma_2b_hf_4bit,exp_20260303_190651_2518223083168,reasoning,19.866829775880408,2.063741445541382,50.335157208326386,,41,9.009090909090908,16.0,9936.372514204546,9946.9453125,51.81818181818182,98,3030.6171875,3030.6171875,23.941090909090914,37.925,49.35921293878555,40.27272727272727,9.058577347397804,61,61.0,0.1,320,0.2081335189851574,0.9920837181875861,0.9846402420926283,0.36593362825564363,0.6762705956781273,0.03984450923226433,0.14935606088875134
gemma_2b_hf_4bit,exp_20260303_190655_2518223083168,reasoning,21.23083291065177,2.0724575519561768,47.101307999004014,,44,12.645454545454545,22.5,9961.415482954546,9983.7578125,46.0,92,3030.6171875,3030.6171875,25.955272727272725,37.888,53.97552891325951,39.90909090909091,12.75259579539299,69,69.0,0.1,400,0.23050844140647728,0.9919686388675011,0.9821245787156541,0.27171021749335,0.6844313418375374,0.047619047619047616,0.17697971280237618
gemma_2b_hf_4bit,exp_20260303_190700_2518223083168,reasoning,22.03094193285419,2.4964888095855713,45.39070562882857,,55,17.307692307692307,27.1,10063.903846153846,10071.421875,34.84615384615385,51,3030.6171875,3030.6171875,25.777153846153848,36.017,64.69488279545307,40.15384615384615,20.349431714415548,76,76.0,0.1,320,0.24363332128688758,0.9863701265845449,0.9762830622043551,0.09107759710169351,0.686249285151425,0.05442176870748299,0.1989857188040941
gemma_2b_hf_4bit,exp_20260303_190704_2518223083168,reasoning,23.262173018056934,3.3530831336975098,42.988245303814224,,78,12.98235294117647,21.7,10069.239889705883,10097.29296875,39.470588235294116,99,3030.6171875,3030.6171875,29.202529411764704,42.066,100.04287986552714,41.11764705882353,20.693203904628753,100,100.0,0.1,400,0.2638302690151248,0.9750604559912448,0.9570201559886006,0.16596868758456282,0.6851562912000035,0.07774538386783285,0.2701156940732287
gemma_2b_hf_4bit,exp_20260303_190710_2518223083168,summary,24.863097275597166,3.780703544616699,40.22025047464574,,94,8.600000000000001,13.7,10050.6171875,10074.4296875,39.21052631578947,99,3030.6171875,3030.6171875,31.37584210526315,43.781,121.27838570785522,41.63157894736842,15.246941893100736,150,150.0,0.7,250,0.41162759709937746,0.9098475298016349,0.8596697365340044,0.45109455053563113,0.6955062187404428,0.21428571428571427,0.7131642266102788
gemma_2b_hf_4bit,exp_20260303_190716_2518223083168,summary,1.5267181796606666,0.6549997329711914,654.9997329711914,,1,2.25,5.3,10032.212890625,10035.17578125,75.0,100,3030.6171875,3030.6171875,16.56525,18.858,10.684857074260712,39.0,0.850062117576599,0,0.0,0.7,200,2.660486945967442e-05,0.9996707274594347,0.9929431187286193,0.8628318584070797,0.5977947958042,0.0,0.024259761638647192
gemma_2b_hf_4bit,exp_20260303_190719_2518223083168,summary,1.5273313875896022,0.6547367572784424,654.7367572784424,,1,5.2,10.1,10023.8095703125,10024.84375,50.0,100,3030.6171875,3030.6171875,15.407499999999999,16.04,10.08875882267952,38.0,1.9369523906707764,0,0.0,0.7,250,3.74204716126706e-05,0.9996782845790636,0.9936614612129405,0.5752212389380531,0.5980168919262463,0.0,0.024272839842282533
gemma_2b_hf_4bit,exp_20260303_190722_2518223083168,summary,1.5301675437556432,0.6535232067108154,653.5232067108154,,1,4.125,6.5,10029.5732421875,10035.48046875,33.0,66,3030.6171875,3030.6171875,7.3865,8.582,4.828883525013923,37.5,1.3542208206653594,0,0.0,0.7,250,8.744385729998851e-05,0.9997131583224099,1.0,0.37964601769911505,0.5999489250396429,0.0,0.024387205913231125
gemma_2b_hf_4bit,exp_20260303_190725_2518223083168,summary,1.5252097738714938,0.6556475162506104,655.6475162506104,,1,1.675,5.6,10023.7080078125,10024.42578125,0.0,0,3030.6171875,3030.6171875,15.32275,15.994,10.193267903327943,37.0,0.639357106089592,0,0.0,0.7,200,0.0,0.9996521121429963,0.9935355200406121,0.0,0.5979562896550825,0.0,0.024269269858843628
gemma_2b_hf_4bit,exp_20260303_190728_2518223083168,translation,20.478114459327127,10.938507080078125,48.83262089320591,,224,8.59074074074074,15.9,10018.424262152777,10048.34375,32.01851851851852,42,3030.6171875,3030.6171875,24.795074074074073,32.687,272.5794746479988,38.7962962962963,42.947377393841734,1241,1241.0,0.2,300,0.24191842001763966,0.7583587843021118,0.7473640005705932,0.07969491252857326,0.5484842034688674,0.8158772515010007,1.789488588924798
gemma_2b_hf_4bit,exp_20260303_190741_2518223083168,translation,22.06860699302986,10.965803146362305,45.313236141992995,,242,9.346296296296297,17.0,10003.886863425925,10009.59765625,32.0,41,3030.6171875,3030.6171875,26.884388888888886,31.338,297.4168275630474,39.55555555555556,46.88728762686253,1269,1269.0,0.2,300,0.27155627949027955,0.7576470494765739,0.720933617601111,0.07939625762431513,0.5521967119194172,0.8345563709139426,1.8448018895951734
gemma_2b_hf_4bit,exp_20260303_190754_2518223083168,translation,23.935302591653336,5.5984251499176025,41.7792921635642,,134,10.714285714285712,23.2,10014.392996651786,10080.1953125,39.57142857142857,100,3030.6171875,3030.6171875,31.79235714285714,44.453,178.88224507200715,40.42857142857143,27.854546207785607,234,234.0,0.2,300,0.30634101482091297,0.8975994441595203,0.8470708279987489,0.20150344847956758,0.6459374875758459,0.14409606404269512,0.42326814429925214
gemma_2b_hf_4bit,exp_20260303_190802_2518223083168,translation,20.34448211826581,1.6712148189544678,49.15337702807258,,34,7.911111111111113,15.5,10006.467447916666,10010.421875,41.44444444444444,83,3030.6171875,3030.6171875,21.65711111111111,36.129,35.170524345636366,39.888888888888886,6.486477684974671,135,135.0,0.2,240,0.23942826274783163,1.0,1.0,0.23171025879596127,0.6957713050991327,0.0780520346897932,0.2802164032714192
gemma_2b_hf_4bit,exp_20260303_190806_2518223083168,translation,24.246321067624066,2.474602222442627,41.243370374043785,,60,9.246153846153847,16.6,10038.088040865385,10038.8984375,27.076923076923077,40,3030.6171875,3030.6171875,27.20915384615385,43.417,68.83222853374481,39.84615384615385,10.99763996064663,310,310.0,0.2,300,0.3121366546550437,0.9790519708038526,0.9641792852829306,0.0,0.7078240386880524,0.19479653102068045,0.6777393215910426
gemma_2b_hf_8bit,exp_20260303_191242_2570525529760,code,11.120547021425468,32.732202768325806,89.92363397891705,,364,13.00063694267516,55.4,11009.088251393312,14278.953125,33.71974522292994,69,4431.842008359873,4924.6171875,27.964394904458597,53.503,904.4317290388343,39.87261146496815,191.47073826491834,1147,1147.0,0.1,1200,0.1204577693570364,0.9213637486622301,0.9415258847998258,0.1908488844981712,0.6070499977814313,0.19184652278177458,0.5009220043937082
gemma_2b_hf_8bit,exp_20260303_191317_2570525529760,code,12.362999106277952,29.766240119934082,80.88652206503826,,368,12.502068965517243,25.0,9920.874434267242,9957.61328125,37.93103448275862,88,5358.548221982759,5364.6171875,26.213958620689656,30.699,782.2096881903411,41.07586206896552,168.5206492692232,1278,1278.0,0.1,640,0.1393667915631918,0.9296886166854421,0.9521616869203192,0.24974424010952845,0.620301807707005,0.2160118059398635,0.5799662672541634
gemma_2b_hf_8bit,exp_20260303_191349_2570525529760,code,11.443530260825861,31.28405237197876,87.38562115077866,,358,17.729605263157897,41.5,10041.963353207237,10218.83203125,38.296052631578945,77,5364.6171875,5364.6171875,23.83892763157895,31.713,747.7752939240931,40.91447368421053,251.30480954289436,1369,1369.0,0.1,640,0.12537328869214473,0.9254284191778512,0.9551581792142817,0.25484906011903,0.6143252949944977,0.23279837668326878,0.6136312824947766
gemma_2b_hf_8bit,exp_20260303_191422_2570525529760,code,10.83556346821987,30.1784029006958,92.28869388591988,,327,11.25578231292517,21.4,10051.943478954081,10130.7578125,35.74149659863946,90,5364.6171875,5364.6171875,23.332530612244902,33.328,705.2316799820666,41.08843537414966,153.70476430177692,916,916.0,0.1,800,0.11612057164804508,0.9285317576279681,0.9588603384667111,0.21912330567507388,0.6126658574876218,0.14923445858697656,0.4007570494197234
gemma_2b_hf_8bit,exp_20260303_191454_2570525529760,code,13.055347503437343,21.906732082366943,76.59696532296134,,286,12.714953271028037,26.4,10062.917056074766,10116.93359375,38.66355140186916,81,5757.701299649532,5768.6171875,28.97319626168224,35.417,637.5675092022418,41.83177570093458,126.17543962776661,1024,1024.0,0.1,800,0.1499037220218319,0.9517486946084053,0.9647484968223191,0.2599885718997665,0.6349106462379501,0.1691569821066224,0.4776381422445715
gemma_2b_hf_8bit,exp_20260303_191519_2570525529760,creative,12.376084641483617,6.787283897399902,80.80099877857026,,84,12.08529411764706,32.5,10088.718979779413,10117.046875,37.088235294117645,85,5768.6171875,5768.6171875,27.472352941176467,32.319,188.83522082114217,41.470588235294116,37.84467234671116,101,101.0,0.8,500,0.1569763517393533,0.956381093194124,0.9612448655889371,0.14505635635466474,0.6380783283306596,0.11074561403508772,0.3246533429824908
gemma_2b_hf_8bit,exp_20260303_191528_2570525529760,creative,11.639668373119349,5.584351539611816,85.91310060941257,,65,10.596428571428572,19.8,10083.847377232143,10102.8203125,39.5,70,5768.6171875,5768.6171875,23.68346428571429,28.559,133.15303165614603,40.357142857142854,27.409435821175567,103,103.0,0.8,500,0.1455072581437708,0.9646417061867357,0.9732843495591538,0.18385521401896002,0.6395807199812751,0.11293859649122807,0.331890382393199
gemma_2b_hf_8bit,exp_20260303_191535_2570525529760,creative,11.872890721730482,8.254097700119019,84.22548673590835,,98,12.473170731707318,27.4,10059.617854420732,10103.94921875,36.78048780487805,44,5768.6171875,5768.6171875,24.852390243902438,31.713,206.4890866485834,40.34146341463415,47.16524217367172,137,137.0,0.8,500,0.14913950943928336,0.9463083895395613,0.9574277844391276,0.1401055205610947,0.63077665596932,0.15021929824561403,0.42249323721129345
gemma_2b_hf_8bit,exp_20260303_191546_2570525529760,creative,10.496573694755957,5.620881795883179,95.26918298107083,,59,9.885714285714286,15.9,10095.073939732143,10105.43359375,36.035714285714285,56,5768.6171875,5768.6171875,21.34071428571429,28.27,120.68133310866354,39.607142857142854,25.704005860090255,105,105.0,0.8,500,0.12770447401478555,0.964390850594046,0.9759809535719532,0.12812410226946275,0.6331933308557139,0.11513157894736842,0.33208429997148825
gemma_2b_hf_8bit,exp_20260303_191554_2570525529760,creative,13.271089812872686,16.87879467010498,75.35176192011151,,224,12.544578313253012,26.2,10089.976044804216,10134.13671875,38.71084337349398,58,5768.6171875,5768.6171875,28.343710843373497,32.955,479.6877038209437,40.53012048192771,96.30200218856339,328,328.0,0.8,400,0.17091534048819232,0.8870820470221743,0.8983573631526077,0.17115978997864484,0.6039979592477115,0.35964912280701755,0.9104612433033292
gemma_2b_hf_8bit,exp_20260303_191613_2570525529760,math,13.072585136113448,12.392346143722534,76.4959638501391,,162,11.91311475409836,18.8,10099.370389344262,10111.16015625,37.0655737704918,55,5768.6171875,5768.6171875,27.243442622950816,30.877,338.7658312611581,40.67213114754098,67.27851617753504,480,480.0,0.0,400,0.17335589528300227,0.855412484163651,0.8215689365036046,0.413638135235959,0.5724367843133776,0.1732226632984482,0.41873415481449
gemma_2b_hf_8bit,exp_20260303_191628_2570525529760,math,11.924138460045718,4.5286290645599365,83.86350119555438,,54,10.704347826086956,18.8,10086.060461956522,10093.46875,38.0,90,5768.6171875,5768.6171875,26.675434782608693,31.442,122.24001603925227,40.43478260869565,22.584707245230675,166,166.0,0.0,400,0.15610429532702932,0.9520556739540146,0.938362521340868,0.4240659873847647,0.6295671767192765,0.059906171057380005,0.18375431029986564
gemma_2b_hf_8bit,exp_20260303_191634_2570525529760,math,1.5322061438693548,0.652653694152832,652.653694152832,,1,3.05,10.8,10095.23046875,10096.046875,0.0,0,5768.6171875,5768.6171875,12.3125,12.644,7.969139488220215,38.25,1.159868599176407,0,0.0,0.0,320,0.0,0.9996904781533688,1.0,0.0,0.5999071434460106,0.0,0.0243847212653983
gemma_2b_hf_8bit,exp_20260303_191637_2570525529760,math,11.365050518174465,3.519562005996704,87.9890501499176,,40,11.705555555555556,18.5,10089.302300347223,10105.6640625,41.5,95,5768.6171875,5768.6171875,27.315055555555553,38.489,97.18108830833435,40.333333333333336,19.498202916383743,130,130.0,0.0,600,0.147705854446521,0.9644568651807868,0.9518792560492553,0.4631246967491509,0.6339831781476211,0.04691447130999639,0.15136150300302398
gemma_2b_hf_8bit,exp_20260303_191643_2570525529760,math,12.615228819828642,6.183003187179565,79.26927163050725,,78,11.464516129032257,18.1,10070.238533266129,10080.83984375,39.45161290322581,62,5768.6171875,5768.6171875,25.67532258064515,37.918,158.65735062241552,39.516129032258064,32.80938556730748,198,198.0,0.0,320,0.1664856344600108,0.931723814261318,0.918719085052097,0.44026545209810464,0.6217271235780288,0.07145434861060988,0.20978634758428524
gemma_2b_hf_8bit,exp_20260303_191651_2570525529760,multi_turn,13.55028429852204,37.19479155540466,73.79918959405687,,504,12.802762430939227,32.0,10058.238324412983,10133.0703125,38.591160220994475,58,5768.6171875,5768.6171875,28.270154696132604,31.96,1053.0179441802509,40.67955801104972,215.32026352465152,290,239.75,0.2,300,0.10324907167068038,0.8427232042856372,0.8186956634347671,0.3383160591818621,0.5397252889843934,0.31802525832376577,0.6975183879553326
gemma_2b_hf_8bit,exp_20260303_191731_2570525529760,multi_turn,11.098721074971108,42.977924823760986,90.10047132863939,,477,11.05311004784689,24.4,10034.547491776315,10074.828125,38.17224880382775,53,5768.6171875,5768.6171875,23.25750717703349,31.31,1000.08476311183,39.995215311004785,214.57082883954044,325,267.0,0.7,240,0.06385971008338404,0.8080703117869853,0.8324342522974444,0.33291154406339607,0.5176952532586825,0.3582089552238806,0.7479289152931055
gemma_2b_hf_8bit,exp_20260303_191816_2570525529760,multi_turn,12.126806358359575,43.210057497024536,82.46194178821476,,524,12.55952380952381,28.3,9546.493917410715,10114.1640625,36.43333333333333,54,5768.6171875,5768.6171875,25.719861904761906,55.361,1111.8005654138333,40.7952380952381,245.46770474016674,332,272.3333333333333,0.7,300,0.08037799628581412,0.8066793584406321,0.8034388764988982,0.3104772188936881,0.5151866689961847,0.36624569460390355,0.7603790581806343
gemma_2b_hf_8bit,exp_20260303_191902_2570525529760,multi_turn,13.601535759266254,45.50956678390503,73.52110950550086,,619,12.47972972972973,29.2,9509.288481841217,9584.203125,38.9954954954955,72,5768.6171875,5768.6171875,29.09842792792793,33.081,1326.6493538806428,41.734234234234236,256.58613937318324,323,365.3333333333333,0.7,240,0.10407253088223067,0.7929005564624841,0.7476757594367583,0.34353252264984185,0.503801907122665,0.3559127439724455,0.7228647225684347
gemma_2b_hf_8bit,exp_20260303_191949_2570525529760,multi_turn,13.25377476727702,25.35126829147339,75.4502032484327,,336,12.276612903225805,28.7,9535.919606854839,9598.1171875,39.08064516129032,58,5768.6171875,5768.6171875,29.55481451612903,37.383,751.8795680772071,41.943548387096776,141.14251269221302,68,190.66666666666666,0.2,450,0.09848504150898907,0.913690328753606,0.8968548871305102,0.34463106672685206,0.5825575813688305,0.06314580941446613,0.1711243578695497
